,W,L,S,lmbda,seat
439,0.023909808769362835,0.06832797427652733,12.431277056277056,2.6724137931034484,44
440,0.0065541748252287,0.020816864295125165,12.529755579171095,2.6724137931034484,45
441,0.0056827334493188995,0.015821058374249863,12.423925027563396,2.6724137931034484,46
442,0.0076656956984726896,0.027205493924986793,12.488508818813468,2.6724137931034484,47
443,0.0055285063979483165,0.016671077004498543,12.506673785371062,2.6724137931034484,48
444,0.0,0.0,12.564965807469752,2.6724137931034484,49
445,0.01378148326575512,0.05374592833876222,12.545951859956237,2.6724137931034484,50
446,0.0,0.0,12.541578947368421,2.6724137931034484,51
447,0.0019262712871737442,0.0071090047393364926,12.450397877984084,2.6724137931034484,52
448,0.003132738517882621,0.005980239209568383,12.491872050340849,2.6724137931034484,53
449,0.0,0.0,12.419614147909968,2.6724137931034484,54
450,103.1721428808645,297.79164248403947,12.509887005649718,2.8275862068965516,25
451,108.66545580914037,322.69131652661065,12.502369668246445,2.8275862068965516,26
452,51.81125147150766,139.70102790014684,12.397011046133853,2.8275862068965516,27
453,59.797212116031965,165.25414675288164,12.44632768361582,2.8275862068965516,28
454,60.22389523154929,180.15394948952175,12.390332326283987,2.8275862068965516,29
455,45.16386687282558,134.34769885607875,12.343205574912892,2.8275862068965516,30
456,43.191462770936646,132.67782426778243,12.479702687249857,2.8275862068965516,31
457,34.38756849120282,96.08451443569554,12.537139689578714,2.8275862068965516,32
458,33.5362286652492,96.86580416032471,12.507758159443553,2.8275862068965516,33
459,16.692572611659507,53.474685107433935,12.445652173913043,2.8275862068965516,34
460,17.709004731163084,51.22649039660763,12.570696721311476,2.8275862068965516,35
461,2.8280239962099296,9.66508609932618,12.515553289138195,2.8275862068965516,36
462,1.7102244869897572,4.9496532237349085,12.514004149377593,2.8275862068965516,37
463,3.834314840130252,12.064722617354196,12.425143953934741,2.8275862068965516,38
464,0.36242910429511893,1.2177867609903992,12.523273657289003,2.8275862068965516,39
465,0.5778903731459886,1.8178340903657662,12.522913651712495,2.8275862068965516,40
466,0.40864222619712637,1.3733031674208145,12.518329938900203,2.8275862068965516,41
467,0.12569084522733168,0.400440313111546,12.524864598719843,2.8275862068965516,42
468,0.28754229400244,1.0513274336283185,12.526881720430108,2.8275862068965516,43
469,0.3141322653073341,1.0472331558231072,12.453781512605042,2.8275862068965516,44
470,0.12985933871483527,0.45298726738491674,12.475320829220138,2.8275862068965516,45
471,0.06079554949638772,0.2097902097902098,12.450654582074522,2.8275862068965516,46
472,0.012362537988687305,0.04404527559055118,12.45630585898709,2.8275862068965516,47
473,0.004400021404238049,0.01221597849987784,12.464268112370625,2.8275862068965516,48
474,0.0007057479744693798,0.0017331022530329288,12.434282858570715,2.8275862068965516,49
475,0.03066831975532555,0.09559175850503114,12.539797395079594,2.8275862068965516,50
476,0.0005676099693625171,0.002466091245376079,12.50695134061569,2.8275862068965516,51
477,0.0022211504977154143,0.0078125,12.458290946083418,2.8275862068965516,52
478,0.0,0.0,12.41161616161616,2.8275862068965516,53
479,0.008683723531208637,0.027930174563591023,12.504781077000503,2.8275862068965516,54
480,120.89380991670436,374.3861303744799,12.478902953586498,2.9827586206896552,25
481,100.96274843858502,293.0696952595937,12.46923597025017,2.9827586206896552,26
482,93.25108014195882,276.25420457678524,12.555992141453832,2.9827586206896552,27
483,81.97396172971375,254.9153866882242,12.516129032258064,2.9827586206896552,28
484,82.98239491137872,247.59674027339642,12.453001819284415,2.9827586206896552,29
485,50.52130247900729,152.6784012705135,12.53443201883461,2.9827586206896552,30
486,65.99641227580376,205.01754832146491,12.571019473081328,2.9827586206896552,31
487,45.39706684428231,140.87829614604462,12.560177481974486,2.9827586206896552,32
488,43.33433667120448,129.0835,12.489327641408751,2.9827586206896552,33
489,25.036653016823223,74.85809476801579,12.449042938437662,2.9827586206896552,34
490,29.363490728123736,91.91272902603664,12.455516014234876,2.9827586206896552,35
491,22.93567305590177,73.29969128473047,12.509696668324217,2.9827586206896552,36
492,5.186856338146899,15.259761904761906,12.484659635666347,2.9827586206896552,37
493,3.5672329029283687,10.889988221436985,12.486190476190476,2.9827586206896552,38
494,0.8696529678162271,2.7134103228847515,12.401709401709402,2.9827586206896552,39
495,1.3870957395910026,4.384389140271494,12.4501138952164,2.9827586206896552,40
496,0.6464805621637957,2.0407545412203074,12.449084936649461,2.9827586206896552,41
497,0.5250980660706169,1.7244611059044048,12.469668246445497,2.9827586206896552,42
498,0.21940956799060873,0.7153739612188366,12.522346368715084,2.9827586206896552,43
499,0.23002017350502857,0.8563029162746942,12.520912547528518,2.9827586206896552,44
500,0.20768590375423218,0.7192488262910798,12.524396020843202,2.9827586206896552,45
501,0.02468154668615403,0.08147080028839221,12.469159786304031,2.9827586206896552,46
502,0.13730598403966016,0.505083179297597,12.551419264774314,2.9827586206896552,47
503,0.03987514652407741,0.12882046637989586,12.433910665451231,2.9827586206896552,48
504,0.04436050687146901,0.1537740271917487,12.43519394512772,2.9827586206896552,49
505,0.025294539094280047,0.0928872250818905,12.413125590179414,2.9827586206896552,50
506,0.0023995769560762243,0.009853400624849795,12.466311197285506,2.9827586206896552,51
507,0.0012965253674419774,0.0011933174224343676,12.539461020211743,2.9827586206896552,52
508,0.01122749696426994,0.041146555709662504,12.486020503261882,2.9827586206896552,53
509,0.0023993298549966143,0.010074463425317565,12.418656056587091,2.9827586206896552,54
510,131.91019301174435,449.7611111111111,12.508796622097115,3.137931034482759,25
511,108.26218713435364,338.90569105691054,12.449158249158248,3.137931034482759,26
512,117.0967403752587,383.9776739356179,12.424577373211964,3.137931034482759,27
513,102.0648995201588,335.38546766297344,12.494043887147335,3.137931034482759,28
514,75.70996753995051,249.73980382034074,12.41923774954628,3.137931034482759,29
515,78.12891700697695,247.2539520652728,12.515615792575133,3.137931034482759,30
516,77.90962814135712,251.01788819875776,12.535082715345123,3.137931034482759,31
517,69.78755046861207,233.34974656046344,12.470038482682792,3.137931034482759,32
518,56.04301800882388,178.22613553558418,12.474530831099196,3.137931034482759,33
519,46.11580816172673,165.83882270497548,12.466423737636648,3.137931034482759,34
520,33.335463558944454,106.35110163468373,12.490680100755668,3.137931034482759,35
521,28.871082466872824,94.45954162768943,12.458788480635551,3.137931034482759,36
522,9.135595993830604,31.817216708977615,12.386602870813396,3.137931034482759,37
523,13.85056072952972,43.96629721782402,12.378927911275415,3.137931034482759,38
524,7.401897139701746,24.935088110640198,12.51324200913242,3.137931034482759,39
525,5.605467804253356,17.824146395893774,12.450405770964833,3.137931034482759,40
526,1.6734118308837573,5.763742427641912,12.478201634877385,3.137931034482759,41
527,0.8140722678831488,2.6947297900848595,12.502252252252251,3.137931034482759,42
528,0.8705436440493837,3.0113481615978213,12.568807339449542,3.137931034482759,43
529,0.5856030945136879,2.015984234727392,12.464664310954063,3.137931034482759,44
530,0.11225806222159455,0.40787686736079676,12.521461187214612,3.137931034482759,45
531,0.4334358106732195,1.5625,12.359053046909251,3.137931034482759,46
532,0.09144082758508829,0.3719751094722286,12.349510032664488,3.137931034482759,47
533,0.08699180209487134,0.3226022803487592,12.468834688346883,3.137931034482759,48
534,0.11105244193536387,0.4258300991806813,12.436064152579107,3.137931034482759,49
535,0.040608186545144156,0.14473684210526316,12.517551755175518,3.137931034482759,50
536,0.03879854299663511,0.1382150011128422,12.560592459605028,3.137931034482759,51
537,0.007982763462134987,0.05123087159015303,12.395515695067264,3.137931034482759,52
538,0.028383266088778947,0.11071025930101466,12.542727272727273,3.137931034482759,53
539,0.0052232064313924124,0.01893095768374165,12.518018018018019,3.137931034482759,54
540,147.66204696872336,490.4714698921904,12.50070323488045,3.293103448275862,25
541,126.9116698201268,458.29941786889395,12.400671140939597,3.293103448275862,26
542,120.16560505845764,396.94619762027935,12.445673389720234,3.293103448275862,27
543,105.0861931091796,341.9323733607611,12.5062893081761,3.293103448275862,28
544,106.71603287313901,373.67257945306727,12.508536585365853,3.293103448275862,29
545,89.56749230558187,300.34206623826003,12.459554513481828,3.293103448275862,30
546,88.7083354050431,290.5409035409035,12.575601374570446,3.293103448275862,31
547,71.22405184472233,239.59158653846154,12.523783185840708,3.293103448275862,32
548,65.65308525831117,222.67511142387988,12.423260754115773,3.293103448275862,33
549,47.67415329995644,160.24033018867925,12.506998444790046,3.293103448275862,34
550,59.89110801629908,201.3855806525211,12.493460764587525,3.293103448275862,35
551,51.761256341818,171.03550295857988,12.533793783917119,3.293103448275862,36
552,39.18231726084823,124.39312372766342,12.452211126961483,3.293103448275862,37
553,20.01296692124614,65.3794334151238,12.449838187702266,3.293103448275862,38
554,14.923563009676132,50.88311403508772,12.448776065276519,3.293103448275862,39
555,7.838305865902103,27.490781387181737,12.413141314131414,3.293103448275862,40
556,1.6184783707206094,5.431394072447859,12.470483799378606,3.293103448275862,41
557,0.8588016237184902,2.800941492938803,12.466998191681736,3.293103448275862,42
558,1.5438555163433652,5.4713430282292554,12.502812635222847,3.293103448275862,43
559,0.6967388826195391,2.411906325235281,12.496902654867256,3.293103448275862,44
560,0.7634323808430576,2.754248088360238,12.427530017152659,3.293103448275862,45
561,0.4856238200140053,1.716273187183811,12.37191489361702,3.293103448275862,46
562,1.1165709061342575,4.175529705027005,12.572026800670017,3.293103448275862,47
563,0.10067475200484108,0.34529245488149596,12.4282580078982,3.293103448275862,48
564,0.21950311985126075,0.8303153611393693,12.44435318275154,3.293103448275862,49
565,0.2304909746153875,0.8990132269577997,12.513375796178345,3.293103448275862,50
566,0.0495552329585362,0.1937744794887652,12.400582362728786,3.293103448275862,51
567,0.018946245071348865,0.07222940922811556,12.550043516100958,3.293103448275862,52
568,0.024925190968835526,0.10383215585527725,12.555507559395249,3.293103448275862,53
569,0.023517056937348443,0.08388230127360562,12.56604609929078,3.293103448275862,54
570,139.36910514909565,512.5949656750572,12.430575035063114,3.4482758620689657,25
571,133.55356013168225,498.36309523809524,12.413306451612904,3.4482758620689657,26
572,129.6239412603908,454.4806781351284,12.464541314248535,3.4482758620689657,27
573,116.58213920663549,424.6597307221542,12.50125786163522,3.4482758620689657,28
574,113.27345735181422,393.3977106673161,12.44074969770254,3.4482758620689657,29
575,119.40937554259624,413.25195358749704,12.502355712603062,3.4482758620689657,30
576,99.96703407207856,355.20239212007505,12.50823395797842,3.4482758620689657,31
577,101.78915711906231,369.10472512494323,12.495594713656388,3.4482758620689657,32
578,73.76639546083554,275.6497938616583,12.483991462113128,3.4482758620689657,33
579,62.43346969320736,217.13204508856683,12.518941359626362,3.4482758620689657,34
580,64.540337396473,233.9087460954931,12.468277945619336,3.4482758620689657,35
581,54.54475370688274,184.30554303740425,12.586581154415391,3.4482758620689657,36
582,51.263021748539266,183.02029799179442,12.438978240302744,3.4482758620689657,37
583,48.540462740426406,174.17171066752522,12.526340326340327,3.4482758620689657,38
584,23.16563530094367,83.22555410691004,12.541058394160585,3.4482758620689657,39
585,27.592929644739726,102.01989528795812,12.543072824156306,3.4482758620689657,40
586,4.193707953806203,15.097151360544217,12.456239168110919,3.4482758620689657,41
587,16.120704807825,58.06942182410423,12.488225399495374,3.4482758620689657,42
588,3.972494386686099,14.314113238967527,12.470637938318546,3.4482758620689657,43
589,1.3144339112435028,4.676900886049866,12.5270607826811,3.4482758620689657,44
590,3.1982223657449937,12.070248756218906,12.499192897497982,3.4482758620689657,45
591,1.3232690707631125,5.117753623188406,12.5046919624643,3.4482758620689657,46
592,0.4531047416417286,1.8297739995853204,12.491617770326908,3.4482758620689657,47
593,0.5698656773488605,2.134948096885813,12.478653530377668,3.4482758620689657,48
594,0.18004058911346144,0.6645911166459112,12.415410385259632,3.4482758620689657,49
595,0.32442606142710245,1.326788218793829,12.456090651558073,3.4482758620689657,50
596,0.08116513775670746,0.28824377187564343,12.540058115400582,3.4482758620689657,51
597,0.018705176864422586,0.07099603257465024,12.448334036271616,3.4482758620689657,52
598,0.06372832136387592,0.2676336181204053,12.414222579349136,3.4482758620689657,53
599,0.0016241033195040244,0.005954912803062527,12.469982847341338,3.4482758620689657,54
600,156.83450619783443,582.6434739698989,12.4604064470918,3.603448275862069,25
601,138.56005893685239,503.14168326693226,12.358957219251337,3.603448275862069,26
602,137.19735843507146,493.718773006135,12.554754098360656,3.603448275862069,27
603,129.5102398623932,466.0428053204353,12.426691729323307,3.603448275862069,28
604,119.82997674667264,436.2944259171034,12.48359659781288,3.603448275862069,29
605,126.18813816910743,477.68437856328393,12.45231129315389,3.603448275862069,30
606,85.30183005117576,325.36838407494145,12.52107061503417,3.603448275862069,31
607,91.37561285271148,319.71779425393885,12.450711938663746,3.603448275862069,32
608,92.26601017967837,336.56136414628673,12.451115834218916,3.603448275862069,33
609,74.05949660729172,271.1993258426966,12.504935064935065,3.603448275862069,34
610,75.03881621772724,282.5880557977332,12.50176322418136,3.603448275862069,35
611,75.46567260250394,282.6589980649323,12.502944062806673,3.603448275862069,36
612,62.1059930990714,229.27756492124308,12.461538461538462,3.603448275862069,37
613,54.86526235392904,205.27287993282957,12.50557620817844,3.603448275862069,38
614,43.63483101272467,163.14738805970148,12.478103837471783,3.603448275862069,39
615,35.468962604885824,131.48949752883033,12.460387323943662,3.603448275862069,40
616,24.347661854610347,86.82805710738671,12.462036238136324,3.603448275862069,41
617,31.937596910420787,116.11935807422267,12.509894736842105,3.603448275862069,42
618,13.386291015017616,50.221069433359936,12.509472817133442,3.603448275862069,43
619,7.298408790673887,27.134139092530216,12.394172399838123,3.603448275862069,44
620,4.869957803584742,18.408975112678817,12.499402152251893,3.603448275862069,45
621,4.310031495261981,16.292659675881794,12.507912003087611,3.603448275862069,46
622,1.1167291837321078,4.264846286041627,12.447449768160741,3.603448275862069,47
623,0.655738318111188,2.4478134110787173,12.483150470219435,3.603448275862069,48
624,0.4587981607052909,1.7217235188509874,12.523368251410153,3.603448275862069,49
625,0.4834686665846748,1.8447611710323575,12.417377812257564,3.603448275862069,50
626,0.5860487670418827,2.344133435582822,12.593423597678918,3.603448275862069,51
627,0.0808021529435509,0.41870734644720997,12.546970313135422,3.603448275862069,52
628,0.09547857051721628,0.39049103663289164,12.46060368482948,3.603448275862069,53
629,0.10296979849546083,0.4391679748822606,12.55415019762846,3.603448275862069,54
630,155.41884580153373,607.5433934666016,12.515514809590973,3.7586206896551726,25
631,162.21853158973497,628.0486358244366,12.531886024423338,3.7586206896551726,26
632,154.08673277724756,619.1545433418545,12.530839895013123,3.7586206896551726,27
633,142.16323334366066,573.5940366972477,12.488679245283018,3.7586206896551726,28
634,124.6412705521929,471.8308806353656,12.516463414634146,3.7586206896551726,29
635,132.54603470149124,531.5117056856187,12.495896834701055,3.7586206896551726,30
636,114.67699180581074,446.8510304659498,12.458923512747875,3.7586206896551726,31
637,115.75309423267878,444.34409310496267,12.5,3.7586206896551726,32
638,89.17738626294484,326.0168842863575,12.511752136752136,3.7586206896551726,33
639,93.69417303467604,367.57115177610336,12.412763767370047,3.7586206896551726,34
640,77.9901117353327,304.87264957264955,12.440881763527054,3.7586206896551726,35
641,85.3250406344231,330.07774742592983,12.433398628795299,3.7586206896551726,36
642,71.386976968053,269.153125,12.395271867612292,3.7586206896551726,37
643,59.951565418729814,224.2152269399707,12.484035168903285,3.7586206896551726,38
644,70.43038207693424,270.9634904714142,12.501355013550135,3.7586206896551726,39
645,63.33096606626989,247.66864843440348,12.41931216931217,3.7586206896551726,40
646,49.37727015552403,195.89139384434424,12.42042042042042,3.7586206896551726,41
647,39.533314956098614,154.94210526315788,12.461215932914046,3.7586206896551726,42
648,38.488425771532725,152.3517597551645,12.469145892930118,3.7586206896551726,43
649,25.904709752823464,100.89998080245728,12.545747682386134,3.7586206896551726,44
650,13.048053273061326,51.34807363826153,12.416372894633763,3.7586206896551726,45
651,8.593717729682915,33.9842803030303,12.490902051877661,3.7586206896551726,46
652,9.522787886282872,35.6898346032336,12.521232619316047,3.7586206896551726,47
653,1.010857738069374,3.8040658276863506,12.516217272372021,3.7586206896551726,48
654,3.958728955787662,17.20987429404263,12.465401785714286,3.7586206896551726,49
655,0.7959376744815218,3.0584427945935655,12.546466973886329,3.7586206896551726,50
656,1.288803839592599,5.236995305164319,12.489401968205904,3.7586206896551726,51
657,0.2356256289044056,0.9551664421781797,12.419354838709678,3.7586206896551726,52
658,0.12449320866645702,0.5141925584963559,12.534596057209123,3.7586206896551726,53
659,0.5047869273705099,2.1258459850009146,12.527111766875692,3.7586206896551726,54
660,173.87905235151425,692.7133081642285,12.567185289957568,3.913793103448276,25
661,169.88697421811193,671.7609654212114,12.402955003357958,3.913793103448276,26
662,160.36660126752741,651.4127020259504,12.485361093038387,3.913793103448276,27
663,143.3064906499349,597.9236658410268,12.532410320956576,3.913793103448276,28
664,135.50877723783378,532.2552036199095,12.454270139309509,3.913793103448276,29
665,133.20581117528593,537.0553342186809,12.532077692760447,3.913793103448276,30
666,131.99775594577318,552.0511011332051,12.550741163055873,3.913793103448276,31
667,124.53665707097835,494.1743278404163,12.54007739082366,3.913793103448276,32
668,110.20662038967671,445.38639253921156,12.464323748668797,3.913793103448276,33
669,109.42396261522313,447.2456617185867,12.495064935064935,3.913793103448276,34
670,92.99212898913231,363.3386387434555,12.346918489065606,3.913793103448276,35
671,92.33411609554359,361.82073120066474,12.484251968503937,3.913793103448276,36
672,94.29954888655031,391.73279839518557,12.612903225806452,3.913793103448276,37
673,74.44094975580904,305.1735985533454,12.535165346995807,3.913793103448276,38
674,74.24098342858497,306.98256269592474,12.506340579710145,3.913793103448276,39
675,55.82730238156658,226.2340509579301,12.46157224418094,3.913793103448276,40
676,57.25602614827068,238.31925610228595,12.51665945478148,3.913793103448276,41
677,54.457282033151614,218.20897239263803,12.492637778712663,3.913793103448276,42
678,30.322976155085158,121.02979876160991,12.473727422003284,3.913793103448276,43
679,29.105222090298877,121.8717080511663,12.530759951749095,3.913793103448276,44
680,32.145274179179,124.6077658975802,12.569570358691367,3.913793103448276,45
681,28.163243345434086,111.89337016574585,12.553461538461539,3.913793103448276,46
682,10.292600336943542,40.8261987874334,12.487951807228916,3.913793103448276,47
683,14.600015767241379,60.138480831243285,12.513323464100667,3.913793103448276,48
684,6.842734580420516,27.082607923254574,12.485055815628376,3.913793103448276,49
685,3.0716517153464786,12.226325088339223,12.473252496433666,3.913793103448276,50
686,2.7349942014605007,11.532007674864818,12.503182461103254,3.913793103448276,51
687,0.9761363717671322,3.994991055456172,12.587874413569109,3.913793103448276,52
688,0.8061992474402385,3.3571301722606997,12.470630372492836,3.913793103448276,53
689,0.2867225725612548,1.1723339861135837,12.456342076895437,3.913793103448276,54
690,181.34391640042216,739.2049732744597,12.529036827195467,4.068965517241379,25
691,170.70793678737556,723.714607754734,12.508795669824087,4.068965517241379,26
692,168.07455106061252,708.0300735130319,12.48696219035202,4.068965517241379,27
693,158.79171072910373,682.187909209952,12.523959646910466,4.068965517241379,28
694,147.76335727937698,631.6596756756757,12.498181818181818,4.068965517241379,29
695,149.26884868607428,617.6665225848282,12.534705882352942,4.068965517241379,30
696,138.8621099903712,594.0415524151023,12.591766723842195,4.068965517241379,31
697,138.765210371651,579.1901291128696,12.451152579582876,4.068965517241379,32
698,135.02341645159325,579.0493953679032,12.56283566058002,4.068965517241379,33
699,120.8679578024277,518.7128371527074,12.479565442317641,4.068965517241379,34
700,106.22848879864804,422.0542797494781,12.528044466902475,4.068965517241379,35
701,105.07688094429317,442.3890214797136,12.398931000971817,4.068965517241379,36
702,85.16426404590919,355.69055699740466,12.391406987724269,4.068965517241379,37
703,85.14721783383104,353.4447524752475,12.509521597770553,4.068965517241379,38
704,90.45003572288707,384.0624760444615,12.477672530446549,4.068965517241379,39
705,68.10037448090011,291.65931748466255,12.430890741553313,4.068965517241379,40
706,69.04277874711438,293.8139534883721,12.455441302485005,4.068965517241379,41
707,64.3992032097345,273.6689025526365,12.486814566764336,4.068965517241379,42
708,47.590395847272944,198.1664800298619,12.417142857142856,4.068965517241379,43
709,55.61236160587116,239.8052183366552,12.484181017220665,4.068965517241379,44
710,39.18875821513404,161.50927115843584,12.468394189242245,4.068965517241379,45
711,32.7751080901574,135.29708702732043,12.491752972765632,4.068965517241379,46
712,29.9471072101389,124.02729218694256,12.474868717179294,4.068965517241379,47
713,23.316744926867994,98.24645892351275,12.509420022164758,4.068965517241379,48
714,25.078698779838575,107.8997753585623,12.530538489338634,4.068965517241379,49
715,4.871670796494568,19.332449160035367,12.509803921568627,4.068965517241379,50
716,12.367217493065588,52.25089058524173,12.476289373485635,4.068965517241379,51
717,4.9629752328913,21.7241968557758,12.582115518441197,4.068965517241379,52
718,3.154661813976171,13.538617886178862,12.52246998284734,4.068965517241379,53
719,0.812822362057418,3.406439328371127,12.500523925951798,4.068965517241379,54
720,187.69928083920837,866.2552264808362,12.61418439716312,4.224137931034483,25
721,175.5154805005669,762.7413374531009,12.445644834571235,4.224137931034483,26
722,167.3439391957319,737.716271996524,12.408295528191834,4.224137931034483,27
723,155.45822539472638,653.0854549479743,12.514447236180905,4.224137931034483,28
724,156.3605691755921,696.0954391891892,12.47304663840097,4.224137931034483,29
725,157.9597353579444,682.2347643979058,12.512323943661972,4.224137931034483,30
726,148.12312051763848,683.8060032232071,12.441309255079007,4.224137931034483,31
727,136.37939235858644,577.5645833333333,12.536679536679536,4.224137931034483,32
728,122.80628985655002,514.0463439752832,12.380549682875264,4.224137931034483,33
729,123.656938595273,530.6562626672071,12.540301612064482,4.224137931034483,34
730,111.87298644787107,484.21781781781783,12.498741821841973,4.224137931034483,35
731,106.80476283523198,468.5500986193294,12.474559686888455,4.224137931034483,36
732,101.40998809962676,444.507291464126,12.504049547403525,4.224137931034483,37
733,103.64378012026334,439.4766409266409,12.5,4.224137931034483,38
734,93.31108439660039,402.6279954355268,12.529385171790235,4.224137931034483,39
735,87.12638205019952,383.51167133520073,12.440544098288724,4.224137931034483,40
736,79.34843763262164,337.7295621123849,12.476272648835202,4.224137931034483,41
737,62.81645085297134,261.7150690111552,12.569679054054054,4.224137931034483,42
738,66.59621055779401,284.71001660210294,12.571546732837055,4.224137931034483,43
739,60.67648018977312,262.50018031013343,12.535426731078905,4.224137931034483,44
740,53.138448204731255,232.54249418500626,12.505503144654089,4.224137931034483,45
741,38.577403793570184,176.11026817219476,12.467661691542288,4.224137931034483,46
742,37.19985605674994,158.17495590828923,12.552373775433308,4.224137931034483,47
743,31.398728132673074,135.70492371705964,12.48038137147048,4.224137931034483,48
744,28.63388898025718,124.65773301468077,12.4578399712953,4.224137931034483,49
745,18.688497598324616,83.17031011692933,12.537207654145996,4.224137931034483,50
746,6.066577506854505,28.328485885372114,12.489630931458699,4.224137931034483,51
747,22.75359518529999,97.94297520661156,12.532038173142467,4.224137931034483,52
748,9.590424182383359,41.425801150369765,12.43687374749499,4.224137931034483,53
749,2.2600248079399146,9.853848706038487,12.414290506541429,4.224137931034483,54
750,184.8972663207642,803.1317192358952,12.534178999295278,4.379310344827586,25
751,189.7176413715179,827.2973558734287,12.455832771409305,4.379310344827586,26
752,177.8167898318966,814.5384615384615,12.546465968586388,4.379310344827586,27
753,176.5639610372828,780.8312618495892,12.49842668344871,4.379310344827586,28
754,166.75107876031814,742.166253101737,12.32476076555024,4.379310344827586,29
755,159.3560599024856,728.5909553880628,12.507050528789659,4.379310344827586,30
756,151.3687157951492,658.1148690451639,12.535571997723393,4.379310344827586,31
757,145.99504899645535,658.7225468466653,12.518151815181518,4.379310344827586,32
758,140.7379197085127,629.9757599841049,12.490666666666666,4.379310344827586,33
759,133.91351906394573,614.3820901320902,12.449484536082474,4.379310344827586,34
760,138.58604535652267,620.844897174707,12.50880724710619,4.379310344827586,35
761,118.55742949638127,530.0113767836483,12.53228962818004,4.379310344827586,36
762,121.11069698206552,534.2875260268787,12.472735893788526,4.379310344827586,37
763,106.89403679685292,474.9052231718898,12.56422232601588,4.379310344827586,38
764,94.65906667502423,429.8933857972644,12.528933092224232,4.379310344827586,39
765,86.94679380894439,398.261504343005,12.484168865435356,4.379310344827586,40
766,86.51227909398808,379.04775846294604,12.418763326226014,4.379310344827586,41
767,83.95919125561704,383.79330814894763,12.60093101988997,4.379310344827586,42
768,76.5127670999666,342.8367200143859,12.585537190082645,4.379310344827586,43
769,68.19025572664918,296.60388799714644,12.459816073570572,4.379310344827586,44
770,69.50325967999684,309.8774689739556,12.486475891807135,4.379310344827586,45
771,58.80469532177242,267.2128430864837,12.545664739884392,4.379310344827586,46
772,55.40622427447255,263.2484409236474,12.49003384731102,4.379310344827586,47
773,45.33567376889595,208.9331987211846,12.465031124130356,4.379310344827586,48
774,26.171825499886832,122.96573582319685,12.497080291970804,4.379310344827586,49
775,15.661915833819224,69.61671469740634,12.437302423603793,4.379310344827586,50
776,27.061894494500176,123.81550057348845,12.457931034482758,4.379310344827586,51
777,18.055998143280853,85.79685473411155,12.464200882253138,4.379310344827586,52
778,17.81777484275568,82.69915803108809,12.597306397306397,4.379310344827586,53
779,8.985101812732065,39.43173431734317,12.445058517555266,4.379310344827586,54
780,198.1764017213065,935.845393352966,12.454736842105262,4.5344827586206895,25
781,200.72000904762197,942.8598399343321,12.34045393858478,4.5344827586206895,26
782,180.48452457012186,825.7101175482787,12.430142302716689,4.5344827586206895,27
783,171.95049928702443,781.7512082370246,12.48898678414097,4.5344827586206895,28
784,173.33307580219645,826.394889199441,12.464242424242425,4.5344827586206895,29
785,154.15570912507457,743.7604417670683,12.451518691588785,4.5344827586206895,30
786,153.1358354153521,708.533734939759,12.44406779661017,4.5344827586206895,31
787,144.96336553685447,683.5600790513834,12.491758241758241,4.5344827586206895,32
788,143.1297292926157,656.1404230317273,12.462805526036131,4.5344827586206895,33
789,142.55024972464304,653.7777562862669,12.524675324675325,4.5344827586206895,34
790,134.40826914456485,642.9573986804901,12.502773575390822,4.5344827586206895,35
791,123.28380137283149,572.2534570941466,12.483855185909981,4.5344827586206895,36
792,115.29796649621571,537.5075159714393,12.5104662226451,4.5344827586206895,37
793,117.62510240288425,559.4046040515653,12.54164727780363,4.5344827586206895,38
794,119.32750850368056,530.7870487937602,12.434157303370787,4.5344827586206895,39
795,96.06183516370763,453.2867726779906,12.53418614909572,4.5344827586206895,40
796,90.24451875712994,418.28722073279715,12.42368533561351,4.5344827586206895,41
797,91.29431303559079,430.6195173507134,12.49327731092437,4.5344827586206895,42
798,80.74221084228536,378.04650754650754,12.451757972199509,4.5344827586206895,43
799,83.76799885745487,405.12774281340364,12.417761847869375,4.5344827586206895,44
800,64.76310889643442,293.2760843058701,12.424171539961014,4.5344827586206895,45
801,51.02128413693372,233.07270829709515,12.582078022402472,4.5344827586206895,46
802,62.99074585667935,298.95089135553314,12.558745749905553,4.5344827586206895,47
803,43.4890487518584,205.1437952517259,12.525811209439528,4.5344827586206895,48
804,44.413455541225865,212.25772010512483,12.458168761220826,4.5344827586206895,49
805,46.803909173015775,215.3090760425184,12.408321579689703,4.5344827586206895,50
806,36.414420721318926,173.37980613893376,12.419254658385093,4.5344827586206895,51
807,34.73166216577292,163.41487154938568,12.46195652173913,4.5344827586206895,52
808,35.9313647175301,169.21052631578948,12.562918340026775,4.5344827586206895,53
809,16.958735821113873,81.05912961210974,12.387835186396337,4.5344827586206895,54
810,187.05236153602277,875.6642320085929,12.49507042253521,4.689655172413794,25
811,191.7422583223261,955.5519756838905,12.50405953991881,4.689655172413794,26
812,185.1796617305817,890.0100307062436,12.50683148991542,4.689655172413794,27
813,183.32838715964778,918.3728512151748,12.401991288114498,4.689655172413794,28
814,176.68411076042096,852.0185554668794,12.509422492401216,4.689655172413794,29
815,177.55778231468966,865.9990289376578,12.489424206815512,4.689655172413794,30
816,162.56331421707432,758.1109141055949,12.41897233201581,4.689655172413794,31
817,156.8181196998243,748.4112654320987,12.485714285714286,4.689655172413794,32
818,142.13371338917392,664.1402235732496,12.586151368760065,4.689655172413794,33
